,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
6,2016-03-14,19:00,Primera Div,Matchweek 7,Mon,Away,D,0,0,Sarmiento,,,,,Pablo Lunati,Match Report,,9.0,0.0,,0,0,2016,Godoy Cruz
7,2016-03-19,17:45,Primera Div,Matchweek 8,Sat,Home,W,1,0,Club Olimpo,,,,,Diego Abal,Match Report,,14.0,7.0,,0,0,2016,Godoy Cruz
8,2016-04-03,19:30,Primera Div,Matchweek 9,Sun,Away,W,4,1,Vélez Sarsf,,,,,Fernando Rapallini,Match Report,,15.0,7.0,,0,0,2016,Godoy Cruz
9,2016-04-08,21:15,Primera Div,Matchweek 10,Fri,Home,L,0,1,San Lorenzo,,,,,Saúl Laverni,Match Report,,12.0,1.0,,0,0,2016,Godoy Cruz
10,2016-04-15,21:15,Primera Div,Matchweek 11,Fri,Away,D,2,2,Gimnasia ELP,,,,,Silvio Trucco,Match Report,,15.0,4.0,,0,0,2016,Godoy Cruz
11,2016-04-23,16:30,Primera Div,Matchweek 12,Sat,Home,W,1,0,San Martín SJ,,,,,Juan Pompei,Match Report,,12.0,5.0,,0,0,2016,Godoy Cruz
12,2016-04-30,17:15,Primera Div,Matchweek 13,Sat,Home,W,2,0,Arsenal,,,,,Fernando Echenique,Match Report,,12.0,7.0,,0,0,2016,Godoy Cruz
13,2016-05-06,21:15,Primera Div,Matchweek 14,Fri,Away,W,3,1,Quilmes,,,,,Jorge Baliño,Match Report,,18.0,7.0,,1,1,2016,Godoy Cruz
14,2016-05-14,15:30,Primera Div,Matchweek 15,Sat,Home,W,1,0,Belgrano,,,,,Néstor Pitana,Match Report,,10.0,1.0,,0,0,2016,Godoy Cruz
15,2016-05-22,16:15,Primera Div,Matchweek 16,Sun,Away,L,0,2,San Martín SJ,,,,,Mauro Vigliano,Match Report,,10.0,3.0,,0,0,2016,Godoy Cruz
16,2016-05-28,17:00,Primera Div,Copa Libertadores Playoff,Sat,Home,L,0,1,Estudiantes,,,,,Silvio Trucco,Match Report,,10.0,3.0,,0,0,2016,Godoy Cruz
0,2016-02-07,17:00,Primera Div,Matchweek 1,Sun,Home,W,1,0,Belgrano,,,,,Darío Herrera,Match Report,,8.0,2.0,,0,0,2016,Independiente
1,2016-02-12,21:15,Primera Div,Matchweek 2,Fri,Away,D,1,1,Godoy Cruz,,,,,Fernando Rapallini,Match Report,,8.0,3.0,,0,0,2016,Independiente
2,2016-02-17,19:15,Primera Div,Matchweek 3,Wed,Home,L,0,2,Rosario Cent,,,,,Jorge Baliño,Match Report,,17.0,4.0,,0,0,2016,Independiente
3,2016-02-21,19:15,Primera Div,Matchweek 4,Sun,Home,D,1,1,Racing Club,,,,,Diego Abal,Match Report,,14.0,3.0,,0,0,2016,Independiente
4,2016-02-29,21:15,Primera Div,Matchweek 5,Mon,Away,L,0,1,River Plate,,,,,Néstor Pitana,Match Report,,8.0,4.0,,0,0,2016,Independiente
5,2016-03-05,21:30,Primera Div,Matchweek 6,Sat,Home,W,4,1,Colón,,,,,Fernando Echenique,Match Report,,15.0,10.0,,0,0,2016,Independiente
6,2016-03-12,17:45,Primera Div,Matchweek 7,Sat,Away,W,3,1,Banfield,,,,,Silvio Trucco,Match Report,,11.0,5.0,,0,0,2016,Independiente
7,2016-03-19,20:00,Primera Div,Matchweek 8,Sat,Home,W,2,1,Patronato,,,,,Patricio Loustau,Match Report,,16.0,5.0,,1,1,2016,Independiente
8,2016-04-03,20:00,Primera Div,Matchweek 9,Sun,Away,D,0,0,Sarmiento,,,,,Diego Abal,Match Report,,14.0,0.0,,0,0,2016,Independiente
9,2016-04-09,20:00,Primera Div,Matchweek 10,Sat,Home,D,0,0,Club Olimpo,,,,,Fernando Echenique,Match Report,,9.0,1.0,,0,0,2016,Independiente
10,2016-04-17,17:45,Primera Div,Matchweek 11,Sun,Away,W,2,0,Vélez Sarsf,,,,,Mariano González,Match Report,,15.0,7.0,,0,0,2016,Independiente
11,2016-04-24,18:45,Primera Div,Matchweek 12,Sun,Away,D,0,0,Racing Club,,,,,Federico Beligoy,Match Report,,13.0,2.0,,0,0,2016,Independiente
12,2016-04-30,14:00,Primera Div,Matchweek 13,Sat,Home,L,0,1,San Lorenzo,,,,,Patricio Loustau,Match Report,,19.0,6.0,,0,0,2016,Independiente
13,2016-05-08,20:45,Primera Div,Matchweek 14,Sun,Away,D,3,3,Gimnasia ELP,,,,,Juan Pompei,Match Report,,19.0,5.0,,0,0,2016,Independiente
14,2016-05-14,20:00,Primera Div,Matchweek 15,Sat,Home,W,2,0,Arsenal,,,,,Germán Delfino,Match Report,,24.0,6.0,,0,0,2016,Independiente
15,2016-05-21,20:00,Primera Div,Matchweek 16,Sat,Away,W,3,0,Quilmes,,,,,Héctor Paletta,Match Report,,23.0,12.0,,0,0,2016,Independiente
0,2016-02-07,19:15,Primera Div,Matchweek 1,Sun,Away,L,1,2,Colón,,,,,Mauro Vigliano,Match Report,,14.0,4.0,,0,0,2016,Arsenal
1,2016-02-12,19:00,Primera Div,Matchweek 2,Fri,Home,W,3,1,Banfield,,,,,Juan Pompei,Match Report,,8.0,4.0,,0,0,2016,Arsenal
2,2016-02-17,19:15,Primera Div,Matchweek 3,Wed,Away,D,0,0,Patronato,,,,,Nicolás Lamolina,Match Report,,9.0,1.0,,0,0,2016,Arsenal
3,2016-02-22,21:15,Primera Div,Matchweek 4,Mon,Home,W,2,0,Sarmiento,,,,,Fernando Rapallini,Match Report,,10.0,4.0,,0,0,2016,Arsenal
4,2016-02-28,19:15,Primera Div,Matchweek 5,Sun,Away,L,1,2,Club Olimpo,,,,,Silvio Trucco,Match Report,,10.0,3.0,,0,0,2016,Arsenal
5,2016-03-04,21:15,Primera Div,Matchweek 6,Fri,Home,W,1,0,Vélez Sarsf,,,,,Mariano González,Match Report,,10.0,4.0,,0,0,2016,Arsenal
6,2016-03-12,20:00,Primera Div,Matchweek 7,Sat,Away,W,2,0,San Lorenzo,,,,,Mauro Vigliano,Match Report,,7.0,4.0,,0,0,2016,Arsenal
7,2016-03-18,19:00,Primera Div,Matchweek 8,Fri,Home,L,0,1,Gimnasia ELP,,,,,Facundo Tello,Match Report,,13.0,3.0,,0,0,2016,Arsenal
8,2016-04-03,17:45,Primera Div,Matchweek 9,Sun,Away,W,1,0,Defensa y Just,,,,,Darío Herrera,Match Report,,4.0,1.0,,0,0,2016,Arsenal
9,2016-04-11,19:00,Primera Div,Matchweek 10,Mon,Away,W,4,1,Quilmes,,,,,Néstor Pitana,Match Report,,10.0,7.0,,0,0,2016,Arsenal
10,2016-04-18,19:00,Primera Div,Matchweek 11,Mon,Home,D,3,3,Belgrano,,,,,Mauro Vigliano,Match Report,,17.0,7.0,,1,1,2016,Arsenal
11,2016-04-23,14:15,Primera Div,Matchweek 12,Sat,Home,D,0,0,Defensa y Just,,,,,Germán Delfino,Match Report,,13.0,1.0,,0,0,2016,Arsenal
12,2016-04-30,17:15,Primera Div,Matchweek 13,Sat,Away,L,0,2,Godoy Cruz,,,,,Fernando Echenique,Match Report,,10.0,2.0,,0,0,2016,Arsenal
13,2016-05-08,14:00,Primera Div,Matchweek 14,Sun,Home,W,1,0,Rosario Cent,,,,,Fernando Espinoza,Match Report,,11.0,3.0,,1,1,2016,Arsenal
14,2016-05-14,20:00,Primera Div,Matchweek 15,Sat,Away,L,0,2,Independiente,,,,,Germán Delfino,Match Report,,17.0,2.0,,0,0,2016,Arsenal
15,2016-05-20,20:00,Primera Div,Matchweek 16,Fri,Home,W,2,1,River Plate,,,,,Darío Herrera,Match Report,,10.0,4.0,,0,0,2016,Arsenal
0,2016-02-05,19:00,Primera Div,Matchweek 1,Fri,Away,L,0,2,Banfield,,,,,Néstor Pitana,Match Report,,9.0,2.0,,0,0,2016,Gimnasia ELP
1,2016-02-14,19:00,Primera Div,Matchweek 2,Sun,Home,W,3,2,Patronato,,,,,Darío Herrera,Match Report,,7.0,7.0,,0,0,2016,Gimnasia ELP
2,2016-02-17,21:30,Primera Div,Matchweek 3,Wed,Away,W,3,1,Sarmiento,,,,,Pablo Lunati,Match Report,,18.0,8.0,,0,0,2016,Gimnasia ELP
3,2016-02-20,19:00,Primera Div,Matchweek 4,Sat,Home,W,1,0,Club Olimpo,,,,,Patricio Loustau,Match Report,,11.0,3.0,,0,0,2016,Gimnasia ELP
4,2016-02-29,19:00,Primera Div,Matchweek 5,Mon,Away,L,1,2,Vélez Sarsf,,,,,Fernando Echenique,Match Report,,12.0,5.0,,0,0,2016,Gimnasia ELP
5,2016-03-05,19:15,Primera Div,Matchweek 6,Sat,Home,D,0,0,San Lorenzo,,,,,Fernando Espinoza,Match Report,,17.0,3.0,,0,0,2016,Gimnasia ELP
6,2016-03-13,17:45,Primera Div,Matchweek 7,Sun,Away,L,0,3,Estudiantes,,,,,Néstor Pitana,Match Report,,10.0,0.0,,0,0,2016,Gimnasia ELP
7,2016-03-18,19:00,Primera Div,Matchweek 8,Fri,Away,W,1,0,Arsenal,,,,,Facundo Tello,Match Report,,9.0,2.0,,0,0,2016,Gimnasia ELP
8,2016-04-04,21:15,Primera Div,Matchweek 9,Mon,Home,W,1,0,Quilmes,,,,,Fernando Espinoza,Match Report,,20.0,8.0,,0,0,2016,Gimnasia ELP
9,2016-04-10,20:10,Primera Div,Matchweek 10,Sun,Away,L,0,3,Belgrano,,,,,Pablo Lunati,Match Report,,10.0,2.0,,0,0,2016,Gimnasia ELP
10,2016-04-15,21:15,Primera Div,Matchweek 11,Fri,Home,D,2,2,Godoy Cruz,,,,,Silvio Trucco,Match Report,,21.0,8.0,,1,1,2016,Gimnasia ELP
11,2016-04-23,20:45,Primera Div,Matchweek 12,Sat,Home,D,0,0,Estudiantes,,,,,Diego Abal,Match Report,,14.0,2.0,,0,0,2016,Gimnasia ELP
12,2016-05-02,16:00,Primera Div,Matchweek 13,Mon,Away,W,1,0,Rosario Cent,,,,,Facundo Tello,Match Report,,10.0,3.0,,0,0,2016,Gimnasia ELP
13,2016-05-08,20:45,Primera Div,Matchweek 14,Sun,Home,D,3,3,Independiente,,,,,Juan Pompei,Match Report,,15.0,6.0,,0,0,2016,Gimnasia ELP
14,2016-05-14,17:45,Primera Div,Matchweek 15,Sat,Away,L,0,1,River Plate,,,,,Silvio Trucco,Match Report,,4.0,1.0,,0,0,2016,Gimnasia ELP
15,2016-05-23,21:15,Primera Div,Matchweek 16,Mon,Home,W,3,0,Colón,,,,,Sergio Pezzotta,Match Report,,17.0,8.0,,0,0,2016,Gimnasia ELP
0,2016-02-08,21:15,Primera Div,Matchweek 1,Mon,Away,L,0,1,Sarmiento,,,,,Diego Abal,Match Report,,9.0,1.0,,0,0,2016,Velez Sarsf
1,2016-02-13,21:15,Primera Div,Matchweek 2,Sat,Home,W,2,1,Club Olimpo,,,,,Pablo Lunati,Match Report,,11.0,6.0,,0,0,2016,Velez Sarsf
2,2016-02-16,21:30,Primera Div,Matchweek 3,Tue,Away,W,3,0,Argentinos Jun,,,,,Fernando Rapallini,Match Report,,10.0,6.0,,0,0,2016,Velez Sarsf
3,2016-02-20,17:00,Primera Div,Matchweek 4,Sat,Away,L,2,3,San Lorenzo,,,,,Federico Beligoy,Match Report,,7.0,3.0,,0,0,2016,Velez Sarsf
4,2016-02-29,19:00,Primera Div,Matchweek 5,Mon,Home,W,2,1,Gimnasia ELP,,,,,Fernando Echenique,Match Report,,6.0,3.0,,0,0,2016,Velez Sarsf
5,2016-03-04,21:15,Primera Div,Matchweek 6,Fri,Away,L,0,1,Arsenal,,,,,Mariano González,Match Report,,17.0,6.0,,0,0,2016,Velez Sarsf
6,2016-03-19,15:30,Primera Div,Matchweek 8,Sat,Away,W,3,2,Belgrano,,,,,Mauro Vigliano,Match Report,,10.0,6.0,,0,0,2016,Velez Sarsf
7,2016-03-27,20:00,Primera Div,Matchweek 7,Sun,Home,L,1,2,Quilmes,,,,,Jorge Baliño,Match Report,,10.0,3.0,,0,0,2016,Velez Sarsf
8,2016-04-03,19:30,Primera Div,Matchweek 9,Sun,Home,L,1,4,Godoy Cruz,,,,,Fernando Rapallini,Match Report,,8.0,3.0,,0,0,2016,Velez Sarsf
9,2016-04-10,18:00,Primera Div,Matchweek 10,Sun,Away,W,3,2,Rosario Cent,,,,,Darío Herrera,Match Report,,7.0,3.0,,0,0,2016,Velez Sarsf
10,2016-04-17,17:45,Primera Div,Matchweek 11,Sun,Home,L,0,2,Independiente,,,,,Mariano González,Match Report,,7.0,2.0,,0,0,2016,Velez Sarsf
11,2016-04-22,21:15,Primera Div,Matchweek 12,Fri,Home,W,1,0,Argentinos Jun,,,,,Facundo Tello,Match Report,,9.0,2.0,,0,0,2016,Velez Sarsf
12,2016-04-30,16:10,Primera Div,Matchweek 13,Sat,Away,D,0,0,River Plate,,,,,Fernando Espinoza,Match Report,,5.0,2.0,,0,0,2016,Velez Sarsf
13,2016-05-07,16:00,Primera Div,Matchweek 14,Sat,Home,W,2,0,Colón,,,,,Nicolás Lamolina,Match Report,,10.0,4.0,,0,0,2016,Velez Sarsf
14,2016-05-16,21:15,Primera Div,Matchweek 15,Mon,Away,D,0,0,Banfield,,,,,Sergio Pezzotta,Match Report,,10.0,5.0,,0,0,2016,Velez Sarsf
15,2016-05-21,20:00,Primera Div,Matchweek 16,Sat,Home,D,0,0,Patronato,,,,,Silvio Trucco,Match Report,,9.0,5.0,,0,0,2016,Velez Sarsf
0,2016-02-05,21:15,Primera Div,Matchweek 1,Fri,Home,W,1,0,Godoy Cruz,,,,,Ariel Penel,Match Report,,13.0,5.0,,0,0,2016,Rosario Cent
1,2016-02-14,17:00,Primera Div,Matchweek 2,Sun,Home,W,2,0,Newell's OB,,,,,Patricio Loustau,Match Report,,22.0,7.0,,0,0,2016,Rosario Cent
2,2016-02-17,19:15,Primera Div,Matchweek 3,Wed,Away,W,2,0,Independiente,,,,,Jorge Baliño,Match Report,,11.0,5.0,,1,1,2016,Rosario Cent
3,2016-02-21,21:30,Primera Div,Matchweek 4,Sun,Home,D,3,3,River Plate,,,,,Mauro Vigliano,Match Report,,15.0,6.0,,0,0,2016,Rosario Cent
5,2016-02-28,17:00,Primera Div,Matchweek 5,Sun,Away,W,3,0,Colón,,,,,Darío Herrera,Match Report,,16.0,8.0,,1,1,2016,Rosario Cent
7,2016-03-06,19:15,Primera Div,Matchweek 6,Sun,Home,D,2,2,Banfield,,,,,Jorge Baliño,Match Report,,15.0,3.0,,0,0,2016,Rosario Cent
9,2016-03-13,17:45,Primera Div,Matchweek 7,Sun,Away,L,0,1,Patronato,,,,,Federico Beligoy,Match Report,,13.0,4.0,,0,0,2016,Rosario Cent
11,2016-03-21,19:00,Primera Div,Matchweek 8,Mon,Home,W,1,0,Sarmiento,,,,,Silvio Trucco,Match Report,,14.0,2.0,,0,0,2016,Rosario Cent
12,2016-04-01,21:15,Primera Div,Matchweek 9,Fri,Away,D,1,1,Club Olimpo,,,,,Néstor Pitana,Match Report,,12.0,3.0,,0,0,2016,Rosario Cent
14,2016-04-10,18:00,Primera Div,Matchweek 10,Sun,Home,L,2,3,Vélez Sarsf,,,,,Darío Herrera,Match Report,,11.0,7.0,,0,0,2016,Rosario Cent
16,2016-04-17,15:30,Primera Div,Matchweek 11,Sun,Away,L,1,2,San Lorenzo,,,,,Fernando Echenique,Match Report,,12.0,5.0,,1,1,2016,Rosario Cent
17,2016-04-24,14:00,Primera Div,Matchweek 12,Sun,Away,D,0,0,Newell's OB,,,,,Fernando Rapallini,Match Report,,3.0,0.0,,0,0,2016,Rosario Cent
19,2016-05-02,16:00,Primera Div,Matchweek 13,Mon,Home,L,0,1,Gimnasia ELP,,,,,Facundo Tello,Match Report,,15.0,3.0,,0,0,2016,Rosario Cent
21,2016-05-08,14:00,Primera Div,Matchweek 14,Sun,Away,L,0,1,Arsenal,,,,,Fernando Espinoza,Match Report,,11.0,2.0,,0,0,2016,Rosario Cent
23,2016-05-15,17:15,Primera Div,Matchweek 15,Sun,Home,D,1,1,Quilmes,,,,,Pablo Lunati,Match Report,,10.0,4.0,,0,0,2016,Rosario Cent
25,2016-05-23,19:00,Primera Div,Matchweek 16,Mon,Away,L,0,1,Belgrano,,,,,Fernando Rapallini,Match Report,,9.0,2.0,,0,0,2016,Rosario Cent
0,2016-02-06,19:00,Primera Div,Matchweek 1,Sat,Home,D,2,2,San Lorenzo,,,,,Patricio Loustau,Match Report,,10.0,3.0,,0,0,2016,Patronato
1,2016-02-14,19:00,Primera Div,Matchweek 2,Sun,Away,L,2,3,Gimnasia ELP,,,,,Darío Herrera,Match Report,,10.0,7.0,,0,0,2016,Patronato
2,2016-02-17,19:15,Primera Div,Matchweek 3,Wed,Home,D,0,0,Arsenal,,,,,Nicolás Lamolina,Match Report,,15.0,4.0,,0,0,2016,Patronato
3,2016-02-22,19:00,Primera Div,Matchweek 4,Mon,Away,D,2,2,Quilmes,,,,,Pedro Argañaraz,Match Report,,9.0,2.0,,0,0,2016,Patronato
4,2016-02-27,21:30,Primera Div,Matchweek 5,Sat,Home,W,2,1,Belgrano,,,,,Mauro Vigliano,Match Report,,12.0,5.0,,0,0,2016,Patronato
5,2016-03-07,21:15,Primera Div,Matchweek 6,Mon,Away,L,1,3,Godoy Cruz,,,,,Silvio Trucco,Match Report,,14.0,6.0,,0,0,2016,Patronato
6,2016-03-13,17:45,Primera Div,Matchweek 7,Sun,Home,W,1,0,Rosario Cent,,,,,Federico Beligoy,Match Report,,11.0,1.0,,0,0,2016,Patronato
7,2016-03-19,20:00,Primera Div,Matchweek 8,Sat,Away,L,1,2,Independiente,,,,,Patricio Loustau,Match Report,,6.0,2.0,,0,0,2016,Patronato
8,2016-04-02,20:00,Primera Div,Matchweek 9,Sat,Home,W,2,1,River Plate,,,,,Mauro Vigliano,Match Report,,13.0,5.0,,1,1,2016,Patronato
9,2016-04-08,21:15,Primera Div,Matchweek 10,Fri,Away,D,2,2,Colón,,,,,Luís Álvarez,Match Report,,10.0,4.0,,1,1,2016,Patronato
10,2016-04-17,20:00,Primera Div,Matchweek 11,Sun,Home,L,0,2,Banfield,,,,,Héctor Paletta,Match Report,,13.0,4.0,,0,0,2016,Patronato
11,2016-04-22,19:00,Primera Div,Matchweek 12,Fri,Away,L,1,3,Rafaela,,,,,Fernando Echenique,Match Report,,13.0,4.0,,1,1,2016,Patronato
12,2016-04-29,21:15,Primera Div,Matchweek 13,Fri,Home,W,2,1,Rafaela,,,,,Pablo Lunati,Match Report,,17.0,5.0,,0,0,2016,Patronato
13,2016-05-09,21:15,Primera Div,Matchweek 14,Mon,Away,L,0,1,Sarmiento,,,,,Diego Abal,Match Report,,12.0,2.0,,0,0,2016,Patronato
14,2016-05-16,19:00,Primera Div,Matchweek 15,Mon,Home,W,1,0,Club Olimpo,,,,,Patricio Loustau,Match Report,,15.0,6.0,,0,0,2016,Patronato
15,2016-05-21,20:00,Primera Div,Matchweek 16,Sat,Away,D,0,0,Vélez Sarsf,,,,,Silvio Trucco,Match Report,,12.0,4.0,,0,0,2016,Patronato
0,2016-02-08,19:15,Primera Div,Matchweek 1,Mon,Home,W,5,1,Quilmes,,,,,Fernando Rapallini,Match Report,,17.0,9.0,,1,1,2016,River Plate
1,2016-02-14,21:15,Primera Div,Matchweek 2,Sun,Away,L,2,3,Belgrano,,,,,Diego Abal,Match Report,,11.0,3.0,,0,0,2016,River Plate
2,2016-02-18,21:15,Primera Div,Matchweek 3,Thu,Home,L,1,2,Godoy Cruz,,,,,Germán Delfino,Match Report,,10.0,3.0,,0,0,2016,River Plate
3,2016-02-21,21:30,Primera Div,Matchweek 4,Sun,Away,D,3,3,Rosario Cent,,,,,Mauro Vigliano,Match Report,,7.0,4.0,,0,0,2016,River Plate
5,2016-02-29,21:15,Primera Div,Matchweek 5,Mon,Home,W,1,0,Independiente,,,,,Néstor Pitana,Match Report,,14.0,6.0,,0,0,2016,River Plate
6,2016-03-06,17:00,Primera Div,Matchweek 6,Sun,Home,D,0,0,Boca Juniors,,,,,Patricio Loustau,Match Report,,10.0,2.0,,0,0,2016,River Plate
8,2016-03-13,20:00,Primera Div,Matchweek 7,Sun,Away,L,1,4,Colón,,,,,Fernando Rapallini,Match Report,,6.0,3.0,,0,0,2016,River Plate
10,2016-03-20,17:45,Primera Div,Matchweek 8,Sun,Home,D,1,1,Banfield,,,,,Juan Pompei,Match Report,,21.0,6.0,,0,1,2016,River Plate
11,2016-04-02,20:00,Primera Div,Matchweek 9,Sat,Away,L,1,2,Patronato,,,,,Mauro Vigliano,Match Report,,12.0,2.0,,0,0,2016,River Plate
13,2016-04-09,17:45,Primera Div,Matchweek 10,Sat,Home,D,2,2,Sarmiento,,,,,Jorge Baliño,Match Report,,7.0,3.0,,0,0,2016,River Plate
15,2016-04-17,20:00,Primera Div,Matchweek 11,Sun,Away,W,1,0,Club Olimpo,,,,,Patricio Loustau,Match Report,,12.0,5.0,,0,0,2016,River Plate
17,2016-04-24,16:15,Primera Div,Matchweek 12,Sun,Away,D,0,0,Boca Juniors,,,,,Darío Herrera,Match Report,,11.0,5.0,,0,0,2016,River Plate
19,2016-04-30,16:10,Primera Div,Matchweek 13,Sat,Home,D,0,0,Vélez Sarsf,,,,,Fernando Espinoza,Match Report,,17.0,3.0,,0,0,2016,River Plate
21,2016-05-07,17:45,Primera Div,Matchweek 14,Sat,Away,L,1,2,San Lorenzo,,,,,Mauro Vigliano,Match Report,,10.0,2.0,,0,0,2016,River Plate
22,2016-05-14,17:45,Primera Div,Matchweek 15,Sat,Home,W,1,0,Gimnasia ELP,,,,,Silvio Trucco,Match Report,,16.0,5.0,,0,0,2016,River Plate
23,2016-05-20,20:00,Primera Div,Matchweek 16,Fri,Away,L,1,2,Arsenal,,,,,Darío Herrera,Match Report,,12.0,3.0,,1,1,2016,River Plate
0,2016-02-08,21:15,Primera Div,Matchweek 1,Mon,Home,W,1,0,Vélez Sarsf,,,,,Diego Abal,Match Report,,11.0,3.0,,0,0,2016,Sarmiento
1,2016-02-13,19:00,Primera Div,Matchweek 2,Sat,Away,L,1,2,San Lorenzo,,,,,Germán Delfino,Match Report,,10.0,5.0,,0,0,2016,Sarmiento
2,2016-02-17,21:30,Primera Div,Matchweek 3,Wed,Home,L,1,3,Gimnasia ELP,,,,,Pablo Lunati,Match Report,,17.0,4.0,,0,0,2016,Sarmiento
3,2016-02-22,21:15,Primera Div,Matchweek 4,Mon,Away,L,0,2,Arsenal,,,,,Fernando Rapallini,Match Report,,11.0,2.0,,0,0,2016,Sarmiento
4,2016-02-27,17:00,Primera Div,Matchweek 5,Sat,Home,D,2,2,Quilmes,,,,,Facundo Tello,Match Report,,6.0,4.0,,1,1,2016,Sarmiento
5,2016-03-05,19:15,Primera Div,Matchweek 6,Sat,Away,L,0,3,Belgrano,,,,,Héctor Paletta,Match Report,,6.0,3.0,,0,0,2016,Sarmiento
6,2016-03-14,19:00,Primera Div,Matchweek 7,Mon,Home,D,0,0,Godoy Cruz,,,,,Pablo Lunati,Match Report,,16.0,3.0,,0,0,2016,Sarmiento
7,2016-03-21,19:00,Primera Div,Matchweek 8,Mon,Away,L,0,1,Rosario Cent,,,,,Silvio Trucco,Match Report,,3.0,0.0,,0,0,2016,Sarmiento
8,2016-04-03,20:00,Primera Div,Matchweek 9,Sun,Home,D,0,0,Independiente,,,,,Diego Abal,Match Report,,17.0,5.0,,0,0,2016,Sarmiento
9,2016-04-09,17:45,Primera Div,Matchweek 10,Sat,Away,D,2,2,River Plate,,,,,Jorge Baliño,Match Report,,16.0,7.0,,1,1,2016,Sarmiento
10,2016-04-15,19:00,Primera Div,Matchweek 11,Fri,Home,W,1,0,Colón,,,,,Fernando Espinoza,Match Report,,21.0,5.0,,0,0,2016,Sarmiento
11,2016-04-25,19:00,Primera Div,Matchweek 12,Mon,Away,L,0,2,Tigre,,,,,Pablo Lunati,Match Report,,6.0,1.0,,0,0,2016,Sarmiento
12,2016-05-03,21:00,Primera Div,Matchweek 13,Tue,Away,D,0,0,Banfield,,,,,Silvio Trucco,Match Report,,17.0,4.0,,0,0,2016,Sarmiento
13,2016-05-09,21:15,Primera Div,Matchweek 14,Mon,Home,W,1,0,Patronato,,,,,Diego Abal,Match Report,,12.0,7.0,,0,0,2016,Sarmiento
14,2016-05-15,15:00,Primera Div,Matchweek 15,Sun,Home,L,0,1,Tigre,,,,,Fernando Echenique,Match Report,,17.0,8.0,,0,0,2016,Sarmiento
15,2016-05-21,15:15,Primera Div,Matchweek 16,Sat,Away,W,1,0,Club Olimpo,,,,,Fernando Espinoza,Match Report,,12.0,4.0,,0,0,2016,Sarmiento
0,2016-02-07,19:15,Primera Div,Matchweek 1,Sun,Home,W,2,1,Arsenal,,,,,Mauro Vigliano,Match Report,,11.0,6.0,,1,1,2016,Colon
1,2016-02-12,21:15,Primera Div,Matchweek 2,Fri,Away,W,4,2,Quilmes,,,,,Fernando Espinoza,Match Report,,13.0,8.0,,1,1,2016,Colon
2,2016-02-18,19:00,Primera Div,Matchweek 3,Thu,Home,W,3,0,Belgrano,,,,,Federico Beligoy,Match Report,,9.0,6.0,,0,0,2016,Colon
3,2016-02-21,19:15,Primera Div,Matchweek 4,Sun,Away,L,1,4,Godoy Cruz,,,,,Pablo Lunati,Match Report,,15.0,5.0,,0,0,2016,Colon
4,2016-02-28,17:00,Primera Div,Matchweek 5,Sun,Home,L,0,3,Rosario Cent,,,,,Darío Herrera,Match Report,,20.0,5.0,,0,0,2016,Colon
5,2016-03-05,21:30,Primera Div,Matchweek 6,Sat,Away,L,1,4,Independiente,,,,,Fernando Echenique,Match Report,,14.0,4.0,,0,0,2016,Colon
6,2016-03-13,20:00,Primera Div,Matchweek 7,Sun,Home,W,4,1,River Plate,,,,,Fernando Rapallini,Match Report,,10.0,6.0,,0,0,2016,Colon
7,2016-03-19,15:30,Primera Div,Matchweek 8,Sat,Home,L,0,3,CA Unión,,,,,Fernando Espinoza,Match Report,,13.0,3.0,,0,0,2016,Colon
8,2016-04-02,20:00,Primera Div,Matchweek 9,Sat,Away,D,1,1,Banfield,,,,,Jorge Baliño,Match Report,,13.0,3.0,,0,0,2016,Colon
9,2016-04-08,21:15,Primera Div,Matchweek 10,Fri,Home,D,2,2,Patronato,,,,,Luís Álvarez,Match Report,,18.0,7.0,,0,0,2016,Colon
10,2016-04-15,19:00,Primera Div,Matchweek 11,Fri,Away,L,0,1,Sarmiento,,,,,Fernando Espinoza,Match Report,,8.0,2.0,,0,0,2016,Colon
11,2016-04-23,14:00,Primera Div,Matchweek 12,Sat,Away,L,0,1,CA Unión,,,,,Patricio Loustau,Match Report,,4.0,2.0,,0,0,2016,Colon
12,2016-04-29,21:15,Primera Div,Matchweek 13,Fri,Home,W,3,1,Club Olimpo,,,,,Federico Beligoy,Match Report,,18.0,7.0,,0,0,2016,Colon
13,2016-05-07,16:00,Primera Div,Matchweek 14,Sat,Away,L,0,2,Vélez Sarsf,,,,,Nicolás Lamolina,Match Report,,6.0,0.0,,0,0,2016,Colon
14,2016-05-14,15:30,Primera Div,Matchweek 15,Sat,Home,L,0,2,San Lorenzo,,,,,Fernando Rapallini,Match Report,,13.0,5.0,,0,0,2016,Colon
15,2016-05-23,21:15,Primera Div,Matchweek 16,Mon,Away,L,0,3,Gimnasia ELP,,,,,Sergio Pezzotta,Match Report,,10.0,2.0,,0,0,2016,Colon
0,2016-02-07,17:00,Primera Div,Matchweek 1,Sun,Away,L,0,1,Independiente,,,,,Darío Herrera,Match Report,,7.0,1.0,,0,0,2016,Belgrano
1,2016-02-14,21:15,Primera Div,Matchweek 2,Sun,Home,W,3,2,River Plate,,,,,Diego Abal,Match Report,,14.0,7.0,,0,0,2016,Belgrano
