,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
8,2022-06-04,19:00,Série A,Matchweek 9,Sat,Home,D,1,1,São Paulo,1.8,2.2,53.0,,Vladimir,4-3-3,Anderson Daronco,Match Report,,17,6,20.3,1.0,0,0,2022,Avai
9,2022-06-08,20:30,Série A,Matchweek 10,Wed,Away,L,1,2,Atl Goianiense,0.8,1.4,47.0,5251.0,Muriqui,4-3-3,Paulo Roberto Alves Júnior,Match Report,,10,3,19.8,0.0,0,0,2022,Avai
10,2022-06-13,19:00,Série A,Matchweek 11,Mon,Away,W,1,0,Botafogo (RJ),0.3,1.6,49.0,12627.0,Bruno Cortez,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,9,2,28.4,2.0,0,0,2022,Avai
11,2022-06-16,19:00,Série A,Matchweek 12,Thu,Home,W,3,2,Fortaleza,3.1,0.3,50.0,8937.0,Bressan,4-1-4-1,Raphael Claus,Match Report,,10,2,20.7,0.0,2,2,2022,Avai
12,2022-06-19,19:00,Série A,Matchweek 13,Sun,Away,L,0,2,Fluminense,0.5,1.7,50.0,15530.0,Vladimir,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,,9,4,26.6,0.0,0,0,2022,Avai
13,2022-06-26,16:00,Série A,Matchweek 14,Sun,Home,D,2,2,Palmeiras,1.1,2.5,49.0,15233.0,Bruno Cortez,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,,6,3,27.9,3.0,1,1,2022,Avai
14,2022-07-03,11:00,Série A,Matchweek 15,Sun,Home,L,1,2,Cuiabá,1.1,1.4,59.0,13103.0,Muriqui,4-3-3,Jean Pierre Goncalves Lima,Match Report,,12,3,18.7,0.0,0,0,2022,Avai
15,2022-07-09,16:30,Série A,Matchweek 16,Sat,Away,L,0,4,Bragantino,0.4,4.1,54.0,3162.0,Vladimir,4-3-3,Marcelo de Lima Henrique,Match Report,,8,2,20.0,0.0,0,0,2022,Avai
16,2022-07-16,19:00,Série A,Matchweek 17,Sat,Home,W,1,0,Santos,1.9,0.5,41.0,8674.0,Bruno Cortez,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,,13,3,19.8,0.0,1,1,2022,Avai
17,2022-07-19,21:30,Série A,Matchweek 18,Tue,Away,L,0,1,Ceará,1.0,1.4,54.0,37567.0,Bressan,4-1-4-1,Caio Max Augusto Vieira,Match Report,,16,2,21.3,2.0,0,0,2022,Avai
18,2022-07-24,11:00,Série A,Matchweek 19,Sun,Home,L,1,2,Flamengo,0.8,3.8,43.0,17557.0,Vladimir,4-3-3,Raphael Claus,Match Report,,13,4,19.2,0.0,0,0,2022,Avai
19,2022-07-31,18:00,Série A,Matchweek 20,Sun,Away,L,1,3,América (MG),0.8,2.2,52.0,2215.0,Bruno Cortez,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,10,3,18.5,0.0,0,0,2022,Avai
20,2022-08-06,19:00,Série A,Matchweek 21,Sat,Home,D,1,1,Corinthians,1.1,1.7,42.0,12648.0,Muriqui,4-3-3,Wilton Sampaio,Match Report,,6,1,19.8,0.0,1,1,2022,Avai
21,2022-08-13,16:30,Série A,Matchweek 22,Sat,Away,D,1,1,Goiás,1.7,1.0,53.0,10831.0,Vladimir,4-3-3,Flavio Rodrigues De Souza,Match Report,,12,2,24.1,2.0,1,1,2022,Avai
22,2022-08-22,20:00,Série A,Matchweek 23,Mon,Home,L,0,1,Internacional,0.7,1.7,50.0,13911.0,Bressan,4-3-3,Edina Alves Batista,Match Report,,10,2,18.9,1.0,0,0,2022,Avai
23,2022-08-27,16:30,Série A,Matchweek 24,Sat,Away,L,0,1,Coritiba,0.8,0.8,56.0,17597.0,Bruno Cortez,4-3-3,Savio Pereira,Match Report,,12,2,18.6,0.0,0,0,2022,Avai
24,2022-09-03,16:30,Série A,Matchweek 25,Sat,Away,D,1,1,Juventude,1.1,2.3,60.0,2708.0,Vladimir,4-2-3-1,Diego Pombo Lopez,Match Report,,9,2,16.3,0.0,0,0,2022,Avai
25,2022-09-11,11:00,Série A,Matchweek 26,Sun,Home,D,1,1,Ath Paranaense,1.7,0.8,69.0,9487.0,Raniele,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,15,3,17.9,0.0,0,0,2022,Avai
26,2022-09-17,16:30,Série A,Matchweek 27,Sat,Home,W,1,0,Atlético Mineiro,1.1,1.4,40.0,5081.0,Bressan,4-2-3-1,André Luiz de Freitas Castro,Match Report,,8,3,24.4,2.0,1,1,2022,Avai
27,2022-09-25,20:00,Série A,Matchweek 28,Sun,Away,L,0,4,São Paulo,0.3,1.3,40.0,36510.0,Bressan,4-2-3-1,Bruno Arleu de Araujo,Match Report,,7,2,21.3,1.0,0,0,2022,Avai
28,2022-10-01,19:00,Série A,Matchweek 29,Sat,Home,L,1,2,Atl Goianiense,0.9,1.5,59.0,8062.0,Bressan,4-1-2-1-2◆,Flavio Rodrigues De Souza,Match Report,,20,3,24.3,1.0,0,0,2022,Avai
29,2022-10-06,20:00,Série A,Matchweek 30,Thu,Home,L,1,2,Botafogo (RJ),0.9,2.0,56.0,6097.0,Bressan,4-1-4-1,Paulo Cesar Zanovelli da Silva,Match Report,,5,1,31.8,2.0,1,1,2022,Avai
30,2022-10-09,16:00,Série A,Matchweek 31,Sun,Away,L,0,2,Fortaleza,0.6,1.7,65.0,40968.0,Bruno Silva,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,10,2,21.6,1.0,0,0,2022,Avai
31,2022-10-16,19:00,Série A,Matchweek 32,Sun,Home,L,0,3,Fluminense,0.9,2.5,42.0,79.0,Raniele,4-4-2,Anderson Daronco,Match Report,,15,3,18.4,0.0,0,0,2022,Avai
32,2022-10-22,21:00,Série A,Matchweek 33,Sat,Away,L,0,3,Palmeiras,0.8,3.9,50.0,,Renato,4-2-3-1,Bruno Arleu de Araujo,Match Report,,10,2,23.8,0.0,0,0,2022,Avai
33,2022-10-27,19:00,Série A,Matchweek 34,Thu,Away,L,0,1,Cuiabá,1.3,0.8,52.0,,Bruno Silva,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,13,7,20.9,0.0,0,0,2022,Avai
34,2022-11-02,19:00,Série A,Matchweek 35,Wed,Home,L,1,2,Bragantino,1.5,1.8,49.0,,Vladimir,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,7,0,24.0,0.0,1,1,2022,Avai
35,2022-11-05,16:30,Série A,Matchweek 36,Sat,Away,D,1,1,Santos,1.2,1.3,44.0,,Vladimir,4-5-1,Caio Max Augusto Vieira,Match Report,,16,6,21.4,0.0,0,0,2022,Avai
36,2022-11-09,19:00,Série A,Matchweek 37,Wed,Home,W,2,0,Ceará,1.1,1.8,42.0,,Vladimir,4-5-1,Luiz Flávio de Oliveira,Match Report,,14,3,19.3,2.0,0,0,2022,Avai
37,2022-11-12,16:00,Série A,Matchweek 38,Sat,Away,W,2,1,Flamengo,1.8,1.8,35.0,,Felipe Silva Lipe,4-5-1,Edina Alves Batista,Match Report,,15,8,17.1,1.0,0,0,2022,Avai
0,2022-04-11,20:00,Série A,Matchweek 1,Mon,Home,D,2,2,Bragantino,1.5,1.0,50.0,3300.0,Paulo Miranda,4-2-3-1,Rodolpho Toski Marques,Match Report,,13,7,18.2,0.0,0,0,2022,Juventude
1,2022-04-16,19:00,Série A,Matchweek 2,Sat,Away,L,1,4,América (MG),0.9,1.5,54.0,1559.0,Paulo Miranda,4-2-3-1,Ramon Abatti Abel,Match Report,,13,4,21.5,2.0,0,0,2022,Juventude
2,2022-04-24,18:00,Série A,Matchweek 3,Sun,Home,L,0,1,Cuiabá,1.8,1.5,58.0,3920.0,William Matheus,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,12,2,21.8,0.0,0,1,2022,Juventude
3,2022-05-01,11:00,Série A,Matchweek 4,Sun,Away,D,1,1,Botafogo (RJ),0.6,2.0,41.0,34734.0,William Matheus,4-2-3-1,Braulio da Silva Machado,Match Report,,7,4,20.1,0.0,0,0,2022,Juventude
4,2022-05-08,19:00,Série A,Matchweek 5,Sun,Home,D,1,1,Internacional,0.8,0.7,57.0,7341.0,William Matheus,4-3-3,Bruno Arleu de Araujo,Match Report,,12,5,18.8,0.0,0,0,2022,Juventude
5,2022-05-15,18:00,Série A,Matchweek 6,Sun,Away,W,2,1,Avaí,0.4,0.8,36.0,9355.0,Chico,4-4-2,Douglas Marques das Flores,Match Report,,5,3,15.9,0.0,0,0,2022,Juventude
6,2022-05-21,19:00,Série A,Matchweek 7,Sat,Home,L,0,3,Palmeiras,0.9,1.7,46.0,5513.0,William Matheus,4-3-3,Marcelo de Lima Henrique,Match Report,,13,3,21.4,0.0,0,0,2022,Juventude
7,2022-05-28,20:30,Série A,Matchweek 8,Sat,Away,D,1,1,Fortaleza,1.1,0.8,38.0,22466.0,William Matheus,4-4-2,André Luiz de Freitas Castro,Match Report,,16,8,20.9,0.0,0,0,2022,Juventude
8,2022-06-05,11:00,Série A,Matchweek 9,Sun,Home,W,1,0,Fluminense,1.1,0.3,48.0,2573.0,William Matheus,4-3-3,Jefferson Ferreira de Moraes,Match Report,,11,3,20.1,0.0,0,0,2022,Juventude
9,2022-06-08,19:00,Série A,Matchweek 10,Wed,Home,L,1,3,Ath Paranaense,1.7,1.3,54.0,3590.0,Chico,4-4-2,Luiz Flávio de Oliveira,Match Report,,17,4,18.9,2.0,0,0,2022,Juventude
10,2022-06-11,16:30,Série A,Matchweek 11,Sat,Away,L,0,2,Corinthians,0.3,1.1,43.0,34617.0,William Matheus,4-4-2,Ramon Abatti Abel,Match Report,,8,2,25.1,1.0,0,0,2022,Juventude
11,2022-06-14,21:30,Série A,Matchweek 12,Tue,Home,L,1,2,Santos,0.6,1.1,35.0,3025.0,William Matheus,3-5-2,Rodolpho Toski Marques,Match Report,,10,1,21.2,0.0,0,0,2022,Juventude
12,2022-06-19,18:00,Série A,Matchweek 13,Sun,Away,L,1,3,Atl Goianiense,0.4,3.8,35.0,4524.0,William Matheus,4-3-3,Marcelo de Lima Henrique,Match Report,,5,3,21.8,0.0,0,0,2022,Juventude
13,2022-06-26,18:00,Série A,Matchweek 14,Sun,Away,D,0,0,São Paulo,0.1,2.4,41.0,20466.0,Ricardo Bueno,4-2-3-1,André Luiz de Freitas Castro,Match Report,,4,2,26.7,0.0,0,0,2022,Juventude
14,2022-07-02,16:30,Série A,Matchweek 15,Sat,Home,L,1,2,Atlético Mineiro,0.9,2.0,56.0,6565.0,Jadson,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,17,3,20.5,0.0,0,0,2022,Juventude
15,2022-07-10,11:00,Série A,Matchweek 16,Sun,Away,D,2,2,Coritiba,2.2,1.7,52.0,20295.0,Rafael Forster,4-4-2,Bruno Arleu de Araujo,Match Report,,14,5,20.1,1.0,1,1,2022,Juventude
16,2022-07-17,11:00,Série A,Matchweek 17,Sun,Home,D,0,0,Goiás,2.7,0.7,61.0,4406.0,Rodrigo Alves Soares,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,,22,1,19.3,1.0,0,1,2022,Juventude
17,2022-07-20,20:30,Série A,Matchweek 18,Wed,Away,L,0,4,Flamengo,0.3,2.8,38.0,65392.0,Ricardo Bueno,4-1-4-1,Paulo Cesar Zanovelli da Silva,Match Report,,8,2,22.6,0.0,0,0,2022,Juventude
18,2022-07-24,16:00,Série A,Matchweek 19,Sun,Home,W,1,0,Ceará,0.7,1.3,44.0,4445.0,Elton,4-1-4-1,Felipe Fernandes de Lima,Match Report,,13,7,20.7,1.0,0,0,2022,Juventude
19,2022-07-31,19:00,Série A,Matchweek 20,Sun,Away,L,0,1,Bragantino,0.5,1.6,48.0,3236.0,William Matheus,4-1-4-1,Bruno Arleu de Araujo,Match Report,,9,3,16.2,1.0,0,0,2022,Juventude
20,2022-08-06,16:30,Série A,Matchweek 21,Sat,Home,L,0,1,América (MG),1.1,0.8,65.0,3524.0,Paulo Miranda,4-4-2,Edina Alves Batista,Match Report,,15,3,15.7,0.0,0,0,2022,Juventude
21,2022-08-13,19:30,Série A,Matchweek 22,Sat,Away,L,0,1,Cuiabá,0.2,1.8,55.0,6909.0,Rodrigo Alves Soares,5-3-2,Marielson Alves Silva,Match Report,,5,3,19.0,0.0,0,0,2022,Juventude
22,2022-08-21,11:00,Série A,Matchweek 23,Sun,Home,D,2,2,Botafogo (RJ),0.6,2.4,36.0,3095.0,Rodrigo Alves Soares,4-1-4-1,Raphael Claus,Match Report,,11,5,19.3,0.0,0,0,2022,Juventude
23,2022-08-29,20:00,Série A,Matchweek 24,Mon,Away,L,0,4,Internacional,0.2,3.2,46.0,16518.0,Rodrigo Alves Soares,4-1-4-1,Bruno Arleu de Araujo,Match Report,,7,1,23.1,0.0,0,0,2022,Juventude
24,2022-09-03,16:30,Série A,Matchweek 25,Sat,Home,D,1,1,Avaí,2.3,1.1,40.0,2708.0,Pegorari,3-4-3,Diego Pombo Lopez,Match Report,,19,6,19.2,1.0,1,1,2022,Juventude
25,2022-09-10,21:00,Série A,Matchweek 26,Sat,Away,L,1,2,Palmeiras,0.7,1.7,34.0,39337.0,Pegorari,3-4-1-2,Jefferson Ferreira de Moraes,Match Report,,6,1,17.8,0.0,0,0,2022,Juventude
26,2022-09-18,18:00,Série A,Matchweek 27,Sun,Home,D,1,1,Fortaleza,1.7,0.4,62.0,2144.0,Pegorari,3-4-3,Dyorgines José Padovani Andrade,Match Report,,18,7,15.4,0.0,0,0,2022,Juventude
27,2022-09-28,19:00,Série A,Matchweek 28,Wed,Away,L,0,4,Fluminense,0.3,1.3,38.0,23396.0,Pegorari,3-5-2,Edina Alves Batista,Match Report,,10,3,22.1,0.0,0,0,2022,Juventude
28,2022-10-01,19:00,Série A,Matchweek 29,Sat,Away,L,0,2,Ath Paranaense,0.2,1.5,48.0,14403.0,Pegorari,4-2-3-1,Maguielson Lima Barbosa,Match Report,,6,1,26.4,0.0,0,0,2022,Juventude
29,2022-10-04,21:30,Série A,Matchweek 30,Tue,Home,D,2,2,Corinthians,1.2,0.8,34.0,3159.0,Rodrigo Alves Soares,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,,17,2,18.3,1.0,0,0,2022,Juventude
30,2022-10-10,20:00,Série A,Matchweek 31,Mon,Away,L,1,4,Santos,0.7,2.3,50.0,9171.0,Rodrigo Alves Soares,4-1-4-1,Jose Mendonca da Silva Junior,Match Report,,16,3,21.4,2.0,0,0,2022,Juventude
31,2022-10-16,18:00,Série A,Matchweek 32,Sun,Home,D,1,1,Atl Goianiense,1.0,0.4,51.0,1489.0,Rodrigo Alves Soares,4-2-3-1,Felipe Fernandes de Lima,Match Report,,20,6,19.6,1.0,0,0,2022,Juventude
32,2022-10-23,16:00,Série A,Matchweek 33,Sun,Home,L,1,2,São Paulo,0.7,0.8,41.0,,Rodrigo Alves Soares,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,13,3,21.1,0.0,0,0,2022,Juventude
33,2022-10-27,19:30,Série A,Matchweek 34,Thu,Away,L,0,1,Atlético Mineiro,0.6,2.0,40.0,,Rodrigo Alves Soares,4-2-3-1,Savio Pereira,Match Report,,9,4,16.5,0.0,0,0,2022,Juventude
34,2022-11-02,19:00,Série A,Matchweek 35,Wed,Home,L,0,1,Coritiba,0.4,1.1,39.0,,Rodrigo Alves Soares,4-2-3-1,Marcelo de Lima Henrique,Match Report,,10,2,21.0,0.0,0,0,2022,Juventude
35,2022-11-05,19:00,Série A,Matchweek 36,Sat,Away,L,0,1,Goiás,0.7,0.7,49.0,,Chico,4-2-3-1,Edina Alves Batista,Match Report,,14,2,19.0,1.0,0,0,2022,Juventude
36,2022-11-09,21:30,Série A,Matchweek 37,Wed,Home,D,2,2,Flamengo,0.5,2.4,37.0,,Chico,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,11,4,22.9,1.0,0,0,2022,Juventude
37,2022-11-13,16:00,Série A,Matchweek 38,Sun,Away,L,1,4,Ceará,0.7,2.3,39.0,,Rodrigo Alves Soares,4-1-2-1-2◆,Paulo Henrique Schleinch Vollkopf,Match Report,,9,4,19.3,0.0,0,0,2022,Juventude
